instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,instructionIMG,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsIMG.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,endBox.started,endBox.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,0,0,0,0,20.887255999725312,20.887255999725312,20.887255999725312,20.887255999725312,20.887255999725312,20.887255999725312,20.887255999725312,22.88251099968329,47.52930699987337,47.52930699987337,47.52930699987337,47.52930699987337,47.52930699987337,47.52930699987337,47.81623829994351,47.81623829994351,47.81623829994351,47.81623829994351,47.81623829994351,i,1,1.9241912998259068,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,0,1,1,0,,,,,,,,,49.76565239997581,49.76565239997581,49.76565239997581,49.76565239997581,49.76565239997581,49.76565239997581,50.06642639962956,50.06642639962956,50.06642639962956,50.06642639962956,50.06642639962956,i,1,0.9266651999205351,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,0,2,0,,,,,,,,,51.01592139992863,51.01592139992863,51.01592139992863,51.01592139992863,51.01592139992863,51.01592139992863,51.31625499995425,51.31625499995425,51.31625499995425,51.31625499995425,51.31625499995425,i,1,1.0351512003690004,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,1,3,0,,,,,,,,,52.382708499673754,52.382708499673754,52.382708499673754,52.382708499673754,52.382708499673754,52.382708499673754,52.68298990000039,52.68298990000039,52.68298990000039,52.68298990000039,52.68298990000039,i,1,0.8525650999508798,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,2,0,4,1,,,,,,,,,53.56617659982294,53.56617659982294,53.56617659982294,53.56617659982294,53.56617659982294,53.56617659982294,53.86624370003119,53.86624370003119,53.86624370003119,53.86624370003119,53.86624370003119,e,1,0.8115223003551364,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,2,1,5,0,,,,,,,,,54.69919759966433,54.69919759966433,54.69919759966433,54.69919759966433,54.69919759966433,54.69919759966433,54.99958459986374,54.99958459986374,54.99958459986374,54.99958459986374,54.99958459986374,i,1,0.7124622003175318,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,3,0,6,1,,,,,,,,,55.732689999975264,55.732689999975264,55.732689999975264,55.732689999975264,55.732689999975264,55.732689999975264,56.03296829992905,56.03296829992905,56.03296829992905,56.03296829992905,56.03296829992905,e,1,0.6830490003339946,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,3,1,7,0,,,,,,,,,56.732809899840504,56.732809899840504,56.732809899840504,56.732809899840504,56.732809899840504,56.732809899840504,57.03292079968378,57.03292079968378,57.03292079968378,57.03292079968378,57.03292079968378,i,1,0.654979900456965,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,4,0,8,1,,,,,,,,,57.71618879958987,57.71618879958987,57.71618879958987,57.71618879958987,57.71618879958987,57.71618879958987,58.01637879991904,58.01637879991904,58.01637879991904,58.01637879991904,58.01637879991904,e,1,0.8625822002068162,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,4,1,9,1,,,,,,,,,58.89933849964291,58.89933849964291,58.89933849964291,58.89933849964291,58.89933849964291,58.89933849964291,59.19989399984479,59.19989399984479,59.19989399984479,59.19989399984479,59.19989399984479,e,1,0.7196813002228737,None,0,,,,female,23,017,2022-11-30_15h17.46.199,IAT,2022.2.2,60.01651661524291,
