instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,instructionIMG,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsIMG.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,endBox.started,endBox.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,0,10,1,,,,,,,,,79.5175816998817,79.5175816998817,79.5175816998817,79.5175816998817,79.5175816998817,79.5175816998817,79.81761669996195,79.81761669996195,79.81761669996195,79.81761669996195,79.81761669996195,i,1,0.7685676000546664,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,5,1,11,1,,,,,,,,,80.61756199994124,80.61756199994124,80.61756199994124,80.61756199994124,80.61756199994124,80.61756199994124,80.9179654000327,80.9179654000327,80.9179654000327,80.9179654000327,80.9179654000327,i,1,0.8958859001286328,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,,,,,,,,,81.8342752000317,81.8342752000317,81.8342752000317,81.8342752000317,81.8342752000317,81.8342752000317,82.1344310999848,82.1344310999848,82.1344310999848,82.1344310999848,82.1344310999848,e,1,2.6534989001229405,i,1,1.701435600174591,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,1,13,0,,,,,,,,,84.81753319990821,84.81753319990821,84.81753319990821,84.81753319990821,84.81753319990821,84.81753319990821,85.11781520000659,85.11781520000659,85.11781520000659,85.11781520000659,85.11781520000659,e,1,1.956718600122258,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,7,0,14,0,,,,,,,,,87.10120630008169,87.10120630008169,87.10120630008169,87.10120630008169,87.10120630008169,87.10120630008169,87.40126880002208,87.40126880002208,87.40126880002208,87.40126880002208,87.40126880002208,e,1,2.946859600022435,i,1,2.066709300270304,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,1,15,1,,,,,,,,,90.36772889993154,90.36772889993154,90.36772889993154,90.36772889993154,90.36772889993154,90.36772889993154,90.66810230002739,90.66810230002739,90.66810230002739,90.66810230002739,90.66810230002739,i,1,0.7203556001186371,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,0,16,0,,,,,,,,,91.41773239988834,91.41773239988834,91.41773239988834,91.41773239988834,91.41773239988834,91.41773239988834,91.71786669990979,91.71786669990979,91.71786669990979,91.71786669990979,91.71786669990979,e,1,1.3243950000032783,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,8,1,17,1,,,,,,,,,93.06774140009657,93.06774140009657,93.06774140009657,93.06774140009657,93.06774140009657,93.06774140009657,93.36835590004921,93.36835590004921,93.36835590004921,93.36835590004921,93.36835590004921,i,1,0.8000844002235681,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,0,18,1,,,,,,,,,94.20132640004158,94.20132640004158,94.20132640004158,94.20132640004158,94.20132640004158,94.20132640004158,94.50146510009654,94.50146510009654,94.50146510009654,94.50146510009654,94.50146510009654,i,1,0.7533515002578497,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,1,19,1,,,,,,,,,95.28454919997603,95.28454919997603,95.28454919997603,95.28454919997603,95.28454919997603,95.28454919997603,95.584712699987,95.584712699987,95.584712699987,95.584712699987,95.584712699987,i,1,0.863615500042215,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,0,0,0,0,97.21855250000954,97.21855250000954,97.21855250000954,97.21855250000954,97.21855250000954,97.21855250000954,97.21855250000954,99.21819370007142,106.60787499998696,106.60787499998696,106.60787499998696,106.60787499998696,106.60787499998696,106.60787499998696,106.8852091000881,106.8852091000881,106.8852091000881,106.8852091000881,106.8852091000881,i,1,6.09967440017499,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,0,1,1,1,,,,,,,,,113.00912269996479,113.00912269996479,113.00912269996479,113.00912269996479,113.00912269996479,113.00912269996479,113.30186800006777,113.30186800006777,113.30186800006777,113.30186800006777,113.30186800006777,e,1,0.7647542001213878,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,0,2,1,,,,,,,,,114.08978909999132,114.08978909999132,114.08978909999132,114.08978909999132,114.08978909999132,114.08978909999132,114.38527960004285,114.38527960004285,114.38527960004285,114.38527960004285,114.38527960004285,e,1,0.7301122001372278,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,1,3,1,,,,,,,,,115.13661809987389,115.13661809987389,115.13661809987389,115.13661809987389,115.13661809987389,115.13661809987389,115.43542740005068,115.43542740005068,115.43542740005068,115.43542740005068,115.43542740005068,e,1,0.5947104000952095,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,0,4,0,,,,,,,,,116.05894650006667,116.05894650006667,116.05894650006667,116.05894650006667,116.05894650006667,116.05894650006667,116.3520762999542,116.3520762999542,116.3520762999542,116.3520762999542,116.3520762999542,i,1,0.7323904000222683,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,1,5,1,,,,,,,,,117.11135399993509,117.11135399993509,117.11135399993509,117.11135399993509,117.11135399993509,117.11135399993509,117.40232579992153,117.40232579992153,117.40232579992153,117.40232579992153,117.40232579992153,e,1,0.5667721000500023,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,0,6,1,,,,,,,,,118.00862800003961,118.00862800003961,118.00862800003961,118.00862800003961,118.00862800003961,118.00862800003961,118.30234849988483,118.30234849988483,118.30234849988483,118.30234849988483,118.30234849988483,e,1,0.6553517000284046,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,1,7,0,,,,,,,,,118.99031000002287,118.99031000002287,118.99031000002287,118.99031000002287,118.99031000002287,118.99031000002287,119.28536209999584,119.28536209999584,119.28536209999584,119.28536209999584,119.28536209999584,i,1,0.6423569002654403,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,4,0,8,0,,,,,,,,,119.95666870009154,119.95666870009154,119.95666870009154,119.95666870009154,119.95666870009154,119.95666870009154,120.25209699990228,120.25209699990228,120.25209699990228,120.25209699990228,120.25209699990228,i,1,0.6339028999209404,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,4,1,9,0,,,,,,,,,120.9232477999758,120.9232477999758,120.9232477999758,120.9232477999758,120.9232477999758,120.9232477999758,121.21880759997293,121.21880759997293,121.21880759997293,121.21880759997293,121.21880759997293,i,1,0.5897508002817631,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,5,0,10,1,,,,,,,,,121.84241180005483,121.84241180005483,121.84241180005483,121.84241180005483,121.84241180005483,121.84241180005483,122.13552949996665,122.13552949996665,122.13552949996665,122.13552949996665,122.13552949996665,e,1,0.7515443002339453,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,5,1,11,0,,,,,,,,,122.92398059996776,122.92398059996776,122.92398059996776,122.92398059996776,122.92398059996776,122.92398059996776,123.21883190004155,123.21883190004155,123.21883190004155,123.21883190004155,123.21883190004155,i,1,0.5663946000859141,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,6,0,12,1,,,,,,,,,123.80529189994559,123.80529189994559,123.80529189994559,123.80529189994559,123.80529189994559,123.80529189994559,124.10227909986861,124.10227909986861,124.10227909986861,124.10227909986861,124.10227909986861,e,1,0.6631841002963483,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,6,1,13,0,,,,,,,,,124.78810429992154,124.78810429992154,124.78810429992154,124.78810429992154,124.78810429992154,124.78810429992154,125.08577280002646,125.08577280002646,125.08577280002646,125.08577280002646,125.08577280002646,i,1,0.5508795999921858,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,7,0,14,1,,,,,,,,,125.67205980001017,125.67205980001017,125.67205980001017,125.67205980001017,125.67205980001017,125.67205980001017,125.96883510006592,125.96883510006592,125.96883510006592,125.96883510006592,125.96883510006592,e,1,0.9671684000641108,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,7,1,15,1,,,,,,,,,126.97238719998859,126.97238719998859,126.97238719998859,126.97238719998859,126.97238719998859,126.97238719998859,127.26894450001419,127.26894450001419,127.26894450001419,127.26894450001419,127.26894450001419,e,1,0.622699900297448,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,8,0,16,1,,,,,,,,,127.92446519993246,127.92446519993246,127.92446519993246,127.92446519993246,127.92446519993246,127.92446519993246,128.21902929991484,128.21902929991484,128.21902929991484,128.21902929991484,128.21902929991484,e,1,0.7539955002721399,None,0,,,,female,23,002,2022-09-23_10h02.06.696,IAT,2022.2.2,60.05854504005812,
