instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,instructionIMG,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsIMG.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,endBox.started,endBox.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,0,0,0,1,36.71476890007034,36.71476890007034,36.71476890007034,36.71476890007034,36.71476890007034,36.71476890007034,36.71476890007034,38.70917209982872,80.87912670010701,80.87912670010701,80.87912670010701,80.87912670010701,80.87912670010701,80.87912670010701,81.16015829984099,81.16015829984099,81.16015829984099,81.16015829984099,81.16015829984099,e,1,1.1637844000943005,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,0,1,1,1,,,,,,,,,82.34317440027371,82.34317440027371,82.34317440027371,82.34317440027371,82.34317440027371,82.34317440027371,82.64344270015135,82.64344270015135,82.64344270015135,82.64344270015135,82.64344270015135,e,1,1.1056113000959158,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,1,0,2,1,,,,,,,,,83.77656230004504,83.77656230004504,83.77656230004504,83.77656230004504,83.77656230004504,83.77656230004504,84.07672340003774,84.07672340003774,84.07672340003774,84.07672340003774,84.07672340003774,e,1,1.0620486000552773,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,1,3,0,,,,,,,,,85.1600498999469,85.1600498999469,85.1600498999469,85.1600498999469,85.1600498999469,85.1600498999469,85.46017639990896,85.46017639990896,85.46017639990896,85.46017639990896,85.46017639990896,i,1,0.8466873001307249,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,2,0,4,1,,,,,,,,,86.32648990023881,86.32648990023881,86.32648990023881,86.32648990023881,86.32648990023881,86.32648990023881,86.62680270010605,86.62680270010605,86.62680270010605,86.62680270010605,86.62680270010605,e,1,0.9133100002072752,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,2,1,5,0,,,,,,,,,87.55987460026518,87.55987460026518,87.55987460026518,87.55987460026518,87.55987460026518,87.55987460026518,87.86032720003277,87.86032720003277,87.86032720003277,87.86032720003277,87.86032720003277,i,1,0.9038120997138321,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,3,0,6,0,,,,,,,,,88.79318800009787,88.79318800009787,88.79318800009787,88.79318800009787,88.79318800009787,88.79318800009787,89.09349700016901,89.09349700016901,89.09349700016901,89.09349700016901,89.09349700016901,i,1,1.2454113001003861,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,3,1,7,1,,,,,,,,,90.36010129982606,90.36010129982606,90.36010129982606,90.36010129982606,90.36010129982606,90.36010129982606,90.660097300075,90.660097300075,90.660097300075,90.660097300075,90.660097300075,e,1,0.8259390001185238,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,4,0,8,0,,,,,,,,,91.5101805999875,91.5101805999875,91.5101805999875,91.5101805999875,91.5101805999875,91.5101805999875,91.81024680007249,91.81024680007249,91.81024680007249,91.81024680007249,91.81024680007249,i,1,0.9099523001350462,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,4,1,9,0,,,,,,,,,92.74348320020363,92.74348320020363,92.74348320020363,92.74348320020363,92.74348320020363,92.74348320020363,93.0435696002096,93.0435696002096,93.0435696002096,93.0435696002096,93.0435696002096,i,1,0.6589476997032762,None,0,,,,F,21,015,2022-11-30_12h20.15.898,IAT,2022.2.2,59.89297118460419,
