instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,instructionIMG,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsIMG.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,endBox.started,endBox.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,0,10,0,,,,,,,,,64.61548340000445,64.61548340000445,64.61548340000445,64.61548340000445,64.61548340000445,64.61548340000445,64.91654649999691,64.91654649999691,64.91654649999691,64.91654649999691,64.91654649999691,i,1,0.9461239999800455,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,5,1,11,0,,,,,,,,,65.88224570002058,65.88224570002058,65.88224570002058,65.88224570002058,65.88224570002058,65.88224570002058,66.18309090001276,66.18309090001276,66.18309090001276,66.18309090001276,66.18309090001276,i,1,0.7217511000053491,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,0,12,0,,,,,,,,,66.93283560001873,66.93283560001873,66.93283560001873,66.93283560001873,66.93283560001873,66.93283560001873,67.23334420000901,67.23334420000901,67.23334420000901,67.23334420000901,67.23334420000901,i,1,0.7510940999782179,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,6,1,13,0,,,,,,,,,68.01563700000406,68.01563700000406,68.01563700000406,68.01563700000406,68.01563700000406,68.01563700000406,68.3164280000201,68.3164280000201,68.3164280000201,68.3164280000201,68.3164280000201,i,1,1.9998024000087753,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,0,14,1,,,,,,,,,70.33279370001401,70.33279370001401,70.33279370001401,70.33279370001401,70.33279370001401,70.33279370001401,70.63336170002003,70.63336170002003,70.63336170002003,70.63336170002003,70.63336170002003,e,1,0.7905896999873221,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,7,1,15,1,,,,,,,,,71.44902210001601,71.44902210001601,71.44902210001601,71.44902210001601,71.44902210001601,71.44902210001601,71.74991040001623,71.74991040001623,71.74991040001623,71.74991040001623,71.74991040001623,e,1,0.897223700012546,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,0,16,0,,,,,,,,,72.66562939999858,72.66562939999858,72.66562939999858,72.66562939999858,72.66562939999858,72.66562939999858,72.96658700000262,72.96658700000262,72.96658700000262,72.96658700000262,72.96658700000262,i,1,0.7982018000038806,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,8,1,17,0,,,,,,,,,73.78295900000376,73.78295900000376,73.78295900000376,73.78295900000376,73.78295900000376,73.78295900000376,74.08342159999302,74.08342159999302,74.08342159999302,74.08342159999302,74.08342159999302,i,1,2.552209999994375,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,9,0,18,1,,,,,,,,,76.66609710000921,76.66609710000921,76.66609710000921,76.66609710000921,76.66609710000921,76.66609710000921,76.96665489999577,76.96665489999577,76.96665489999577,76.96665489999577,76.96665489999577,e,1,0.6552033000043593,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,9,1,19,0,,,,,,,,,77.64928610000061,77.64928610000061,77.64928610000061,77.64928610000061,77.64928610000061,77.64928610000061,77.95006440000725,77.95006440000725,77.95006440000725,77.95006440000725,77.95006440000725,i,1,0.713873100001365,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,0,0,0,0,79.43489950001822,79.43489950001822,79.43489950001822,79.43489950001822,79.43489950001822,79.43489950001822,79.43489950001822,81.41761890001362,83.29392880000523,83.29392880000523,83.29392880000523,83.29392880000523,83.29392880000523,83.29392880000523,83.56730980001157,83.56730980001157,83.56730980001157,83.56730980001157,83.56730980001157,i,1,1.168988299992634,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,0,1,1,0,,,,,,,,,84.77286369999638,84.77286369999638,84.77286369999638,84.77286369999638,84.77286369999638,84.77286369999638,85.06737740000244,85.06737740000244,85.06737740000244,85.06737740000244,85.06737740000244,i,1,0.6847465999890119,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,1,0,2,0,,,,,,,,,85.78736390001723,85.78736390001723,85.78736390001723,85.78736390001723,85.78736390001723,85.78736390001723,86.08411029999843,86.08411029999843,86.08411029999843,86.08411029999843,86.08411029999843,i,1,0.5568985999852885,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,1,1,3,1,,,,,,,,,86.67613460001303,86.67613460001303,86.67613460001303,86.67613460001303,86.67613460001303,86.67613460001303,86.96727079999982,86.96727079999982,86.96727079999982,86.96727079999982,86.96727079999982,e,1,0.7041949999984354,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,2,0,4,0,,,,,,,,,87.7078972000163,87.7078972000163,87.7078972000163,87.7078972000163,87.7078972000163,87.7078972000163,88.0007467000105,88.0007467000105,88.0007467000105,88.0007467000105,88.0007467000105,i,1,0.6079612000030465,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,2,1,5,1,,,,,,,,,88.63992710001185,88.63992710001185,88.63992710001185,88.63992710001185,88.63992710001185,88.63992710001185,88.93397490002098,88.93397490002098,88.93397490002098,88.93397490002098,88.93397490002098,e,1,0.598759800021071,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,3,0,6,0,,,,,,,,,89.55615770001896,89.55615770001896,89.55615770001896,89.55615770001896,89.55615770001896,89.55615770001896,89.85063130001072,89.85063130001072,89.85063130001072,89.85063130001072,89.85063130001072,i,1,0.6400028000061866,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,3,1,7,1,,,,,,,,,90.52260220001335,90.52260220001335,90.52260220001335,90.52260220001335,90.52260220001335,90.52260220001335,90.81758910001372,90.81758910001372,90.81758910001372,90.81758910001372,90.81758910001372,e,1,0.6473248999973293,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,4,0,8,1,,,,,,,,,91.49131760001183,91.49131760001183,91.49131760001183,91.49131760001183,91.49131760001183,91.49131760001183,91.78417980001541,91.78417980001541,91.78417980001541,91.78417980001541,91.78417980001541,e,1,1.1181955999927595,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,4,1,9,0,,,,,,,,,92.94099699999788,92.94099699999788,92.94099699999788,92.94099699999788,92.94099699999788,92.94099699999788,93.23408220001147,93.23408220001147,93.23408220001147,93.23408220001147,93.23408220001147,i,1,0.6465667999873403,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,5,0,10,0,,,,,,,,,93.90847310001845,93.90847310001845,93.90847310001845,93.90847310001845,93.90847310001845,93.90847310001845,94.20076120001613,94.20076120001613,94.20076120001613,94.20076120001613,94.20076120001613,i,1,1.3291889000101946,e,1,0.694041400012793,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,5,1,11,0,,,,,,,,,95.55861680000089,95.55861680000089,95.55861680000089,95.55861680000089,95.55861680000089,95.55861680000089,95.85079379999661,95.85079379999661,95.85079379999661,95.85079379999661,95.85079379999661,i,1,0.6941385999962222,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,6,0,12,1,,,,,,,,,96.57367790001445,96.57367790001445,96.57367790001445,96.57367790001445,96.57367790001445,96.57367790001445,96.86758780002128,96.86758780002128,96.86758780002128,96.86758780002128,96.86758780002128,e,1,0.8118614999984857,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,6,1,13,0,,,,,,,,,97.70702430000529,97.70702430000529,97.70702430000529,97.70702430000529,97.70702430000529,97.70702430000529,98.00094420000096,98.00094420000096,98.00094420000096,98.00094420000096,98.00094420000096,i,1,0.635041600005934,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,3,text_trial_type_3,img_trial_type_3,0,1,1,1,7,0,14,0,,,,,,,,,98.67216980000376,98.67216980000376,98.67216980000376,98.67216980000376,98.67216980000376,98.67216980000376,98.96765700000105,98.96765700000105,98.96765700000105,98.96765700000105,98.96765700000105,i,1,1.191066300001694,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,7,1,15,1,,,,,,,,,100.1905064000166,100.1905064000166,100.1905064000166,100.1905064000166,100.1905064000166,100.1905064000166,100.48428530001547,100.48428530001547,100.48428530001547,100.48428530001547,100.48428530001547,e,1,0.5467117000080179,None,0,,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
"Part 2 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.", , ,Bad,Good, ,instr_2.jpg,4,text_trial_type_4,img_trial_type_4,0,1,1,1,8,0,16,1,,,,,,,,,101.06307740000193,101.06307740000193,101.06307740000193,101.06307740000193,101.06307740000193,101.06307740000193,101.35093310000957,101.35093310000957,101.35093310000957,101.35093310000957,101.35093310000957,e,1,1.2045047999999952,i,1,0.6742253999982495,,,male,26,007,2022-10-14_11h07.54.689,IAT,2022.2.2,60.01972248075875,
