instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,instructionIMG,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsIMG.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,endBox.started,endBox.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,0,0,0,1,48.119383099954575,48.119383099954575,48.119383099954575,48.119383099954575,48.119383099954575,48.119383099954575,48.119383099954575,50.10818660003133,98.37247830000706,98.37247830000706,98.37247830000706,98.37247830000706,98.37247830000706,98.37247830000706,98.64190550008789,98.64190550008789,98.64190550008789,98.64190550008789,98.64190550008789,e,1,1.5891869999468327,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,0,1,1,0,,,,,,,,,100.25754030002281,100.25754030002281,100.25754030002281,100.25754030002281,100.25754030002281,100.25754030002281,100.55868920008652,100.55868920008652,100.55868920008652,100.55868920008652,100.55868920008652,i,1,1.0861357001122087,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,0,2,0,,,,,,,,,101.67544030002318,101.67544030002318,101.67544030002318,101.67544030002318,101.67544030002318,101.67544030002318,101.97550929989666,101.97550929989666,101.97550929989666,101.97550929989666,101.97550929989666,i,1,1.5051506001036614,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,1,3,0,,,,,,,,,103.50811260007322,103.50811260007322,103.50811260007322,103.50811260007322,103.50811260007322,103.50811260007322,103.80857550003566,103.80857550003566,103.80857550003566,103.80857550003566,103.80857550003566,i,1,1.0190892999526113,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,2,0,4,0,,,,,,,,,104.8579255999066,104.8579255999066,104.8579255999066,104.8579255999066,104.8579255999066,104.8579255999066,105.15846140007488,105.15846140007488,105.15846140007488,105.15846140007488,105.15846140007488,i,1,1.4950701999478042,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,2,1,5,1,,,,,,,,,106.6762357999105,106.6762357999105,106.6762357999105,106.6762357999105,106.6762357999105,106.6762357999105,106.97571299993433,106.97571299993433,106.97571299993433,106.97571299993433,106.97571299993433,e,1,0.9831497999839485,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,3,0,6,0,,,,,,,,,107.97492529987358,107.97492529987358,107.97492529987358,107.97492529987358,107.97492529987358,107.97492529987358,108.27559780003503,108.27559780003503,108.27559780003503,108.27559780003503,108.27559780003503,i,1,1.0291788999456912,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,3,1,7,1,,,,,,,,,109.32447259989567,109.32447259989567,109.32447259989567,109.32447259989567,109.32447259989567,109.32447259989567,109.62587919994257,109.62587919994257,109.62587919994257,109.62587919994257,109.62587919994257,e,1,0.8420619999524206,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,4,0,8,0,,,,,,,,,110.49068580009043,110.49068580009043,110.49068580009043,110.49068580009043,110.49068580009043,110.49068580009043,110.79222820000723,110.79222820000723,110.79222820000723,110.79222820000723,110.79222820000723,i,1,0.9656690999399871,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,4,1,9,0,,,,,,,,,111.77481119986624,111.77481119986624,111.77481119986624,111.77481119986624,111.77481119986624,111.77481119986624,112.07554850005545,112.07554850005545,112.07554850005545,112.07554850005545,112.07554850005545,i,1,0.8235979999881238,None,0,,,,female,26,009,2022-10-26_16h41.25.405,IAT,2022.2.2,59.971129915600415,
