instructions,categoryA,categoryB,leftAttribute,rightAttribute,orStimulus,instructionIMG,trial_type,stimulusText,stimulusImage,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructionsIMG.started,leftCategoryLabel_2.started,rightCategoryLabel_2.started,leftAttributeLabel_2.started,rightAttributeLabel_2.started,orLeft_2.started,orRight_2.started,instructionsKey.started,leftCategoryLabel.started,rightCategoryLabel.started,leftAttributeLabel.started,rightAttributeLabel.started,orLeft.started,orRight.started,stimulusImageBox.started,stimulusTextBox.started,requiredResponse.started,feedbackResponse.started,feedback.started,requiredResponse.keys,requiredResponse.corr,requiredResponse.rt,feedbackResponse.keys,feedbackResponse.corr,feedbackResponse.rt,endBox.started,endBox.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,0,0,0,0,18.05283789999885,18.05283789999885,18.05283789999885,18.05283789999885,18.05283789999885,18.05283789999885,18.05283789999885,20.045873399998527,34.2296110999996,34.2296110999996,34.2296110999996,34.2296110999996,34.2296110999996,34.2296110999996,34.51287830000001,34.51287830000001,34.51287830000001,34.51287830000001,34.51287830000001,e,1,1.4075047000005725,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,0,1,1,1,,,,,,,,,35.94603370000186,35.94603370000186,35.94603370000186,35.94603370000186,35.94603370000186,35.94603370000186,36.2461387000003,36.2461387000003,36.2461387000003,36.2461387000003,36.2461387000003,i,1,0.794414300002245,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,0,2,0,,,,,,,,,37.06272489999901,37.06272489999901,37.06272489999901,37.06272489999901,37.06272489999901,37.06272489999901,37.362881000000925,37.362881000000925,37.362881000000925,37.362881000000925,37.362881000000925,e,1,0.578544799998781,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,1,1,3,0,,,,,,,,,37.962593299998844,37.962593299998844,37.962593299998844,37.962593299998844,37.962593299998844,37.962593299998844,38.26296999999977,38.26296999999977,38.26296999999977,38.26296999999977,38.26296999999977,e,1,0.672990099999879,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,2,0,4,0,,,,,,,,,38.96267649999936,38.96267649999936,38.96267649999936,38.96267649999936,38.96267649999936,38.96267649999936,39.26306040000054,39.26306040000054,39.26306040000054,39.26306040000054,39.26306040000054,e,1,0.6460139000009804,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,2,1,5,0,,,,,,,,,39.92957100000058,39.92957100000058,39.92957100000058,39.92957100000058,39.92957100000058,39.92957100000058,40.22970709999936,40.22970709999936,40.22970709999936,40.22970709999936,40.22970709999936,e,1,0.566855699998996,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,3,0,6,1,,,,,,,,,40.81287280000106,40.81287280000106,40.81287280000106,40.81287280000106,40.81287280000106,40.81287280000106,41.113125100000616,41.113125100000616,41.113125100000616,41.113125100000616,41.113125100000616,i,1,0.6066704000004393,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,3,1,7,1,,,,,,,,,41.7458501000001,41.7458501000001,41.7458501000001,41.7458501000001,41.7458501000001,41.7458501000001,42.04636240000036,42.04636240000036,42.04636240000036,42.04636240000036,42.04636240000036,i,1,0.5553453000029549,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,2,text_trial_type_2,img_trial_type_2,0,0,0,0,4,0,8,1,,,,,,,,,42.629480700001295,42.629480700001295,42.629480700001295,42.629480700001295,42.629480700001295,42.629480700001295,42.92980860000171,42.92980860000171,42.92980860000171,42.92980860000171,42.92980860000171,i,1,0.5950315000009141,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
"Part 1 of 7

Put a left finger on the 'E' key for items that belong to the category on the left.
Put a right finger on the 'I' key for items that belong to the category on the right.
Items will appear one at a time.

If you make a mistake, a red X will appear. Press the other key to continue.
GO AS FAST AS YOU CAN while being accurate.

Press 'E' or 'I' when you are ready to start.",Black People,White People, , , ,instr_1.jpg,1,text_trial_type_1,img_trial_type_1,0,0,0,0,4,1,9,0,,,,,,,,,43.54601399999956,43.54601399999956,43.54601399999956,43.54601399999956,43.54601399999956,43.54601399999956,43.84639650000099,43.84639650000099,43.84639650000099,43.84639650000099,43.84639650000099,e,1,0.5969444000038493,None,0,,,,male,25,012,2022-11-02_17h24.37.429,IAT,2022.2.2,59.959012020514194,
